,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
10,-124.29792365177155,202.67546741923047,-396553.936572,241652.865373,-642082.4756560826,641928.9634788937,202.91130757098813,241652.865373,642394.687558964,0x079c8d8fd8731ce2a284ef149d32e8e61cf21470,-200460,-200400,1624271103,12677077,0,2021-06-21 10:25:03,Mint,Burn,0x0b74d37063aee9fa60bd482166ce38db40f8903f166787f9b6662d9c3d4c86d9,0xff9431fdfb90c2c6ff90646b6261fe947e1e4ff315c43a1d6a2d36943b8988e0,0.2358401517576567,0.0,465.72408007027116,-153.51217718888074,312.2119028813904,2470.634711667837,-827.9350555624987,1642.6996561053384,2021-06-21,4769909.141204769,WETH-USDT-3000
11,-202.67546741860113,325.17474632096577,-241652.865373,0.0,-641880.3545437959,642059.0356367953,325.5433499686158,0.0,642786.8452383097,0xb44ce028859d4a30c0db14450d1626c996e6a1df,-200460,-200400,1624271160,12677080,0,2021-06-21 10:26:00,Mint,Burn,0x245f82598647872894d4be1210ec7368231c3b6d9cfe309d787191885e0ac5ad,0x98f624370a1475ab756ac2cb52936af173521c1b31b813580899f11f52cfd56b,0.3686036476500476,0.0,727.8096015143674,178.68109299940988,906.4906945137773,3198.4443131822045,-649.2539625630889,2549.1903506191156,2021-06-21,4769909.141204769,WETH-USDT-3000
12,-397.7385563053824,550.6253125304484,-399999.999999,94726.896201,-1197229.2457837907,1197609.2490767976,551.0853529202931,94726.896201,1198530.4095579043,0x11da357a00180a9518917a3b63c7163f681303fb,-200340,-200280,1624284986,12678103,0,2021-06-21 14:16:26,Mint,Burn,0xdf181963661614a2c1fcca2cea27b10ed8549a0d204e3e6f45e84cb21c304ddd,0xbc01af5d1c7ed92079f4914edef413a8ba98841d384d3d429857a533288cf648,0.4600403898447212,0.0,921.1604811067227,380.00329300691374,1301.1637741136365,4119.604794288927,-269.2506695561751,3850.354124732752,2021-06-21,4769909.141204769,WETH-USDT-3000
13,-212.1169892087076,228.24621859324807,-399999.999999,368128.440457,-819503.554667508,819593.1865132777,228.29475188126577,368128.440457,819689.1362442371,0xbc5961c42f79cd8665807b1db826f7225ac0dcd3,-200460,-200400,1624290988,12678560,0,2021-06-21 15:56:28,Mint,Burn,0xdd068fb39779b0632dc1469113687c6ffd952a5aebfa6fc8a8ed0747e111a578,0xf30d6ebb92000f5da4c63c12aab82deb8afec3a225f0351419fa48f2b28f0810,0.048533288017694076,0.0,95.94973095937166,89.63184576970525,185.58157672907691,4215.554525248299,-179.61882378646987,4035.935701461829,2021-06-21,4769909.141204769,WETH-USDT-3000
14,-438.45547924087765,476.09642976322294,-799999.999999,725179.095238,-1670852.5392167906,1671057.111263275,476.2096924027084,725179.095238,1671282.1711013094,0xd9a31cf47f041238bff9507c14ed6c788b243f7a,-200400,-200340,1624291764,12678618,0,2021-06-21 16:09:24,Mint,Burn,0xefb28b5e94288dd542a5534ab0cddc377a66030640649b350c76b03497f7074c,0x00044401d92fce92b99f7bd4578e70866fab27dce7fa6ee8c83709b7e7d63e3c,0.11326263948546966,0.0,225.05983803444542,204.57204648433253,429.63188451877795,4440.614363282744,24.953222697862657,4465.567585980607,2021-06-21,4769909.141204769,WETH-USDT-3000
15,-656.6626935282264,745.8644126602248,-172695.093838,0.0,-1443124.7844307031,1443186.614176706,746.1328230487866,0.0,1443705.9663180646,0x079c8d8fd8731ce2a284ef149d32e8e61cf21470,-200640,-200580,1624296110,12678945,0,2021-06-21 17:21:50,Mint,Burn,0x9ed2d662201a17702b4de34757bedc35b2927e580052ba34df2511f10b31e1dd,0xaeb6e216104c205c53dde1c1f3c27990b87ac2884b8b7bf4c786edbbf94a6ab6,0.26841038856173327,0.0,519.3521413586568,61.82974600279704,581.1818873614538,4959.966504641401,86.7829687006597,5046.749473342061,2021-06-21,4769909.141204769,WETH-USDT-3000
16,-40.27365342817,98.68074097085922,-552484.0014,440266.842859,-628767.1976635637,629296.5753307706,98.85648947901174,440266.842859,629633.8110462332,0x5529b1974f45149d278ec1a79277fd434cdffe1b,-200760,-200700,1624297897,12679096,0,2021-06-21 17:51:37,Mint,Burn,0x638c8cef4868a5d40b39636ee8e383b8d9e8ee663d0348fa4912f9ccd0e14afb,0xa6ad02242ca84bffd92df9065dcb3e73d9a876590130e0746d1c70cff4be8459,0.1757485081525232,0.0,337.23571546259336,529.3776672069216,866.613382669515,5297.2022201039945,616.1606359075813,5913.362856011576,2021-06-21,4769909.141204769,WETH-USDT-3000
17,-67.43421036900794,93.73465540294403,-440266.842859,389754.069555,-569341.7088609745,569562.1237403514,93.8137941542999,389754.069555,569714.0319509829,0x00502eeab7da6b1033a60e9091bf7ea3cbb4fad6,-200760,-200700,1624298203,12679115,0,2021-06-21 17:56:43,Mint,Burn,0xd5d56ce19593b6f72b0f1dd01447909a9e1c053ddb4db8c780a4c4dac3ce278e,0x9228952f853d28ff35fd15884768cb88d421d69d88f605836ea18c6d10dab99a,0.07913875135587034,0.0,151.90821063145995,220.41487937688362,372.32309000834357,5449.110430735454,836.5755152844649,6285.685946019919,2021-06-21,4769909.141204769,WETH-USDT-3000
18,-235.87375673983715,375.30907301718946,-799999.999999,529292.223652,-1257677.1985861256,1258534.8460594974,375.72863765994975,529292.223652,1259349.5777490882,0x0ce93110c08c8e046e9d02e340c9ab744f185266,-200640,-200580,1624306951,12679761,0,2021-06-21 20:22:31,Mint,Burn,0xa49896193f99b0b08eb25dba4f0279e01a59cea37a07dd25c198f0818c7ec1df,0x0f192c1624c356203bdb0375e7388fefdd9c305fff37340cc88eff61a7a8fdd6,0.4195646427602924,0.0,814.7316895907279,857.6474733718205,1672.3791629625484,6263.842120326182,1694.2229886562855,7958.065108982468,2021-06-21,4769909.141204769,WETH-USDT-3000
19,-340.3778815184697,380.60811181498434,-529292.223652,453089.387145,-1173949.4879274298,1174140.6260172634,380.72916566743123,453089.387145,1174369.9277211463,0x0086cfbe3086baf741526cac344fede1e0f59d4f,-200880,-200820,1624312121,12680122,0,2021-06-21 21:48:41,Mint,Burn,0xb87ddab44cdcfbf41eeba7591624a0fb2d8449e4d86242a426e72054c3d2da0b,0xa56f441051b68180c4d52083fd212148a1b6e1b3a5f3f9408585d5bb957b8bc2,0.1210538524468916,0.0,229.30170388286933,191.1380898335483,420.4397937164176,6493.143824209052,1885.3610784898337,8378.504902698885,2021-06-21,4769909.141204769,WETH-USDT-3000
