,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
15,-0.0,204082.703121,-168.31735532282653,81.42080354156775,-393929.13843405823,395601.3884444121,204696.793501,81.42080354156775,396215.4788244121,0x7dfdc231d7e20ea568008da65022cde481da1d82,198660,198720,1623970132,12654731,0,2021-06-17 22:48:52,Mint,Burn,0x5048550ea3fd6af77ab9ccc9f40b23882a5fc78e252d4dd0c865e1cb97fa0df2,0x40e7808aa636b09f7e35cea542895228db9c0177b621532d5ac58a5b879a3063,614.0903800000087,0.0,614.0903800000087,1672.2500103538623,2286.340390353871,5523.653895784388,2055.6543571915827,7579.30825297597,2021-06-17,13839539.747952765,USDC-WETH-3000
16,-467803.674904,985299.992888,-219.71204212272866,0.0,-984485.8617925782,985299.992888,986857.153323,0.0,986857.153323,0x7dfdc231d7e20ea568008da65022cde481da1d82,198660,198720,1623970660,12654766,0,2021-06-17 22:57:40,Mint,Burn,0x9774e4ec7fd358fe4c14bd35738e2e539ef26b974b7473ed9cc34b3864b3a5a8,0xa99075f38e1cac0aaecd2b2000205f6741031950faf31c073e34aec40a6cfa18,1557.1604349999689,0.0,1557.1604349999689,814.1310954217333,2371.291530421702,7080.814330784357,2869.785452613316,9950.599783397673,2021-06-17,13839539.747952765,USDC-WETH-3000
17,-480126.596907,455118.121161,-260.37842188765,271.14416626538406,-1085019.0359661595,1084933.726147247,455118.121161,271.17656068176643,1085008.97212887,0x0ce93110c08c8e046e9d02e340c9ab744f185266,198780,198840,1623982555,12655700,0,2021-06-18 02:15:55,Mint,Burn,0xe0c28839e697d81c3d5587fba8ef32cabf906c18cd2c19567d9c50f3bd05f37b,0x6fb79f14854358c742a53cea5a311df10ad2808b0f41f327574552cb67e6ab01,0.0,0.03239441638237395,75.24598162295297,-85.30981891253032,-10.06383728957735,7156.0603124073095,2784.4756337007857,9940.535946108095,2021-06-18,14303661.631502641,USDC-WETH-3000
18,-454980.042625,358894.998237,-271.0619036876732,312.43880715784576,-1084604.567508502,1084244.7000493794,358894.998237,312.56331138092554,1084533.7457729462,0x240bb4493db08f006ff955e64b06117d354e2ccb,198780,198840,1623982828,12655732,0,2021-06-18 02:20:28,Mint,Burn,0xd5001c5f69619b1b211b4b6f4cdcf655d1a18bc31080f4585dc0735fbef4af1d,0x5778e3f08e00287ddd5c33ac16042a533844b8f173d7fbd00bee2f19a46b2d03,0.0,0.12450422307978215,289.04572356678545,-359.8674591225572,-70.82173555577174,7445.106035974095,2424.6081745782285,9869.714210552323,2021-06-18,14303661.631502641,USDC-WETH-3000
19,-351621.56133,767950.484931,-389.2409239304957,210.0338989837206,-1254997.3701587368,1256380.7198046376,769203.229936,210.0338989837206,1257633.4648096375,0xd9a31cf47f041238bff9507c14ed6c788b243f7a,198780,198840,1623983505,12655787,0,2021-06-18 02:31:45,Mint,Burn,0xd2823d679154387e4adc1574337d8bfd872d416d8a948b6930a4d20bfe887a02,0x46ae5e6edf654bc418b12256ee1bf0ca67c0a213549ff6a89588d6c4202b8cd1,1252.745004999917,0.0,1252.745004999917,1383.3496459007729,2636.09465090069,8697.851040974012,3807.9578204790014,12505.808861453013,2021-06-18,14303661.631502641,USDC-WETH-3000
20,-554218.557994,475327.523756,-0.0,35.73861244500756,-554218.557994,554184.9205847945,475327.523756,35.84615089770067,554422.2046274086,0x96eb9255fd0258833dc65a429733334ce3de7a61,199320,199380,1624038998,12659897,0,2021-06-18 17:56:38,Mint,Burn,0x4dab8dd3afd2277460ab56c28a71802752aee888126f690c3f02b99bf765f09e,0x14b351df9a73155e63f8e39d5434830545da8215ec73939e5a6b3b5e22a2a91d,0.0,0.10753845269310602,237.2840426141629,-33.637409205548465,203.64663340861443,8935.135083588175,3774.320411273453,12709.455494861628,2021-06-18,14303661.631502641,USDC-WETH-3000
21,-475327.523756,389747.051577,-129.2196230277723,168.0723925489533,-760053.9444964777,759832.8981647468,389747.051577,168.18930158462385,760090.3252102225,0x854b21385544c44121f912aedf4419335004f8ec,199320,199380,1624039980,12659975,0,2021-06-18 18:13:00,Mint,Burn,0x34ec9a0a699487a8466c8fc873097c83d8b55afbd9fb18d534df5bda8be322fe,0xa5d5ccdf0dfb5939e85e42aca6049b697181f3d7261d35bb4bec69aa508497e0,0.0,0.11690903567054534,257.42704547569156,-221.04633173090406,36.3807137447875,9192.562129063866,3553.274079542549,12745.836208606415,2021-06-18,14303661.631502641,USDC-WETH-3000
22,-389747.051577,345555.410507,-222.87432061082606,242.955186052405,-880296.8410160099,880142.5656588642,345555.410507,243.01560992033353,880275.5194936189,0x97869361055afddd4761ae3215acc3065c995f67,199320,199380,1624040216,12659996,0,2021-06-18 18:16:56,Mint,Burn,0x9d30affcb15afd78f48267bacdb2498b2c37f9df346abeee98ceb5d3eca11acf,0x00a8afb717a767d892bf3818d90d640e98e2390afbee79b295226cb0f1dfd6b6,0.0,0.06042386792853449,132.9538347546477,-154.27535714569967,-21.321522391051985,9325.515963818514,3398.998722396849,12724.514686215363,2021-06-18,14303661.631502641,USDC-WETH-3000
23,-153146.094958,45270.824196,-145.50595198796464,194.29280224853403,-475101.3679999088,474589.87948718574,45270.824196,194.43960320217667,474914.25818780833,0x33ba11afe083291c462a8b1ac69463e150ce5bba,199260,199320,1624054729,12661037,0,2021-06-18 22:18:49,Mint,Burn,0xe990f1eb0027edfe018fc31227b2a8adeefc4b2cfa6faa2a6301facff7232bc3,0x4d0e52e03a18f833879b80be45389147a88845f6ba4ef218c0e00c75f5fbcc18,0.0,0.14680095364263934,324.37870062259026,-511.4885127230664,-187.10981210047612,9649.894664441104,2887.510209673783,12537.404874114887,2021-06-18,14303661.631502641,USDC-WETH-3000
24,-219757.589665,162522.710588,-185.68456179457385,211.86646319737412,-625784.1648297654,625545.8838983835,162522.710588,211.9452452477336,625718.0579858102,0x33ba11afe083291c462a8b1ac69463e150ce5bba,199380,199440,1624074144,12662480,0,2021-06-19 03:42:24,Mint,Burn,0x6ea0a9cfce16312ffcc6c8447deb9bed459f12215a4183ce21708fda8af1534e,0xab08d440bc4a9acc8bde9a1ff096fb39f91b7ae1737277523ecf3f9b27d88fc6,0.0,0.07878205035947872,172.1740874267416,-238.28093138197437,-66.10684395523276,9822.068751867846,2649.2292782918084,12471.298030159654,2021-06-19,14849647.884116322,USDC-WETH-3000
