,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
17,-0.0,18.849309470290184,-12502530.740645,12461070.405387,-12501023.457323339,12501106.562661918,18.85873883971004,12461070.405387,12501127.342272827,0x625c546c1ec0db4afbecdf1214cbbbfddeeefd7c,-199370,-199360,1625529825,12770605,0,2021-07-06 00:03:45,Mint,Burn,0xc2be1e3490e76e31b96e8b228a3964f1fe53cf69e3ac5f3c59f6a38c8e71dce1,0xcaf5a7a2fa8208f51b7a13534160364803075d0d8f1f5c7a19d9dee140c1ca57,0.009429369419855504,0.0,20.77961090952158,83.10533857904375,103.88494948856533,211.20395126118092,209.92055813941988,421.1245094006008,2021-07-06,495049.90848046023,WETH-USDT-500
18,-0.0,33.50870384692042,-4749600.059749,4670314.517245,-4748697.282055558,4748594.448247954,33.52546658021052,4670314.517245,4748634.054771647,0xa9b886e5932ae7a44b776d3f1ccb9fefa0732859,-198640,-198630,1625631858,12778157,0,2021-07-07 04:24:18,Mint,Burn,0x066cc942b17df6d47e979e48348874c90a15cd351b5dac39711fc10ae1384a9e,0x381f18a198cc8f897273610314f7cb017f0e7f7901dbe180c2095bd6f96faee4,0.016762733290100584,0.0,39.60652369260788,-102.83380760345608,-63.2272839108482,250.8104749537888,107.0867505359638,357.8972254897526,2021-07-07,518945.93814798864,WETH-USDT-500
19,-12477.437348922434,12405.682793050979,-0.0,172175.179571,-29835448.55217386,29836015.638294436,12405.682793050979,172261.310226,29836101.752917517,0xaad58506d4d81d68d9a3026b644ee1ad7d660627,-198490,-198480,1625633838,12778323,0,2021-07-07 04:57:18,Mint,Burn,0x3a7d04c41d89b1fa22e4b47786b168748d0a67c886e280096e960ba82b0e62d8,0x4e0ab886664a775178d71cb2ea730eda7405baaa2b3144c6670217f3994fb943,0.0,86.1306550000154,86.11462308093905,567.0861205756664,653.2007436566055,336.92509803472785,674.1728711116302,1011.0979691463581,2021-07-07,518945.93814798864,WETH-USDT-500
20,-9803.243521988876,9784.056646494373,-0.0,42926.492501,-21893526.302795578,21893600.010467067,9784.056646494373,42947.966484,21893621.483025234,0x35b67e61eb9a8d6ce03b36d6ac277c1c33dc00ca,-199190,-199180,1625722584,12784894,0,2021-07-08 05:36:24,Mint,Burn,0x4d818da6dfad05e5380ced201038c5847fa300c6c7d2a9431168792d367ab8ac,0x3c70575892662d3a5eab99f3683cdc469ed8b7d1de2cd405d3f36aadcbbd533c,0.0,21.473982999996224,21.472558166831732,73.70767148956656,95.1802296563983,358.3976562015596,747.8805426011968,1106.2781988027564,2021-07-08,539513.2198376395,WETH-USDT-500
21,-6455.604966947312,6442.470738974159,-0.0,28630.875044,-14057912.612249618,14057945.689388707,6442.470738974159,28645.197643,14057960.013827562,0xa9b886e5932ae7a44b776d3f1ccb9fefa0732859,-199450,-199440,1625741263,12786265,0,2021-07-08 10:47:43,Mint,Burn,0xe9143cea1c915e9a39018efd7f2b0d804924211ce570b1b5f5501a80110a0a55,0xdb00b2839bd9de9a2bb34ecc843a070cd2734e902dcae0351407ae0d8859f7d6,0.0,14.322598999999173,14.324438855051994,33.077139088883996,47.40157794393599,372.7220950566116,780.9576816900808,1153.6797767466924,2021-07-08,539513.2198376395,WETH-USDT-500
22,-6673.7565934210415,6665.984034762536,-0.0,16327.729558,-14012228.558204042,14012238.343129113,6665.984034762536,16335.897507,14012246.511743575,0x8a833c9543daa6ca2e8f3f3ceb4debdeadeca31a,-199820,-199810,1625826664,12792668,0,2021-07-09 10:31:04,Mint,Burn,0xb5e33cbeabfb0bc268f396a383e8b2aa2e8dc6a593ccbf35cfe73385bc929b4b,0x8291dc3cd44fd7568f913bbe337f259067017544e452e544ada72fbb832efcc6,0.0,8.16794899999877,8.168614462018013,9.784925071522593,17.953539533540606,380.8907095186296,790.7426067616034,1171.633316280233,2021-07-09,568723.3306336083,WETH-USDT-500
23,-12325.983145003696,12293.460416378197,-0.0,70049.639506,-26606050.911393266,26605890.67758936,12293.460416378197,70084.681847,26605925.715695664,0xe81544b1e5dc2dd81953f76a3d02b1df746d2d4d,-199570,-199560,1626064681,12810345,0,2021-07-12 04:38:01,Mint,Burn,0x6cd398efd9e0502911c295afe5561ea12bcbb499b09d8cbdbefb0a0f95c6ee54,0xfed0b0c9cf2dac6370842b76828f082c566abfaf1913e359e981e9ed507294db,0.0,35.04234099999303,35.03810630366206,-160.23380390554667,-125.1956976018846,415.92881582229165,630.5088028560567,1046.4376186783484,2021-07-12,606776.414130632,WETH-USDT-500
24,-0.0,83.12683900534532,-8296062.579895,8126431.879781,-8278873.504152353,8279092.802857554,83.1684232169538,8126431.879781,8279177.594519129,0xa6a689acd5c3dbb53285a37a8ff268d6f32936f7,-200120,-200110,1626110494,12813778,0,2021-07-12 17:21:34,Mint,Burn,0x6b694bc7ef46a8f13296e16803832d2c196ec503449f85a5d46ad9e2ab5d44e2,0x96ebc98b55b9866deae84ba94cb1018d2087bcd167b979808603d2aa022c29c7,0.04158421160848036,0.0,84.79166157543659,219.2987052006647,304.0903667761013,500.72047739772825,849.8075080567214,1350.5279854544497,2021-07-12,606776.414130632,WETH-USDT-500
25,-0.0,166.73348360024013,-11554725.862138,11238121.52235,-11570092.112035457,11570342.421181088,166.81689204626326,11238121.52235,11570501.138385005,0xb36e3e5f289e70e3ae84069a681f5d5a63ad482c,-200840,-200830,1626224302,12822093,0,2021-07-14 00:58:22,Mint,Burn,0x88a7c2052010efd2bd5cf02a7a258768b1329f6068b6864ef19837c46efbeb8f,0x1fd8be7329dcf2994fbcbbc6eb545f1f9f257d398114eb631cec5fe529e2d207,0.08340844602312814,0.0,158.71720391698182,250.30914563126862,409.02634954825044,659.4376813147101,1100.11665368799,1759.5543350027,2021-07-14,654643.0501827057,WETH-USDT-500
26,-0.0,24.944351471923323,-5996002.07774,5950765.054428,-5995394.057065311,5995414.30041141,24.956829886866757,5950765.054428,5995436.938069953,0x9c851f5fcf3945c398a4eef75c53e7e6b0ebc035,-201300,-201290,1626700297,12857172,0,2021-07-19 13:11:37,Mint,Burn,0x5abee85c2d987a79b0c9fb955dc6d4fbc7453a5bbc085d283d8d69e5b7da20cf,0x40ad7ec3bc7df754a1c9195b1580a5a13910a713b87f1196b840e8b8fdfd6e03,0.012478414943434046,0.0,22.63765854295343,20.243346098810434,42.881004641763866,682.0753398576635,1120.3599997868005,1802.435339644464,2021-07-19,769052.1143143813,WETH-USDT-500
27,-0.0,433.8737093220573,-12804293.219094,12047569.568631,-12803154.782484762,12806360.153326081,434.090754699407,12047569.568631,12806740.274256846,0xef6621610ff3ad7648d48eb6511ddb2c6c14c81e,-201690,-201680,1626750636,12860960,0,2021-07-20 03:10:36,Mint,Burn,0xebfc8746e972b5faf5d6f194d58500bee563d820d3098b6e7fca5e372b757720,0x7f64845d25ca37421f8ae787ba1d49d84acd8aaf2aaf2a87c0ee95283c901911,0.21704537734967744,0.0,380.12093076482415,3205.3708413187414,3585.4917720835656,1062.1962706224876,4325.730841105542,5387.92711172803,2021-07-20,789465.1616201387,WETH-USDT-500
28,-13238.832393698429,13211.783153730119,-0.0,47414.773086,-23202327.40240661,23202330.319185752,13211.783153730119,47438.492332,23202354.03569988,0xb45d18784d394234526ba77a1a033dcf59a3277d,-201630,-201620,1626780265,12863120,0,2021-07-20 11:24:25,Mint,Burn,0xb1cc75e17f30cec54f9cf1479ce100fe1185aeef1ab6a1c26e847c37aab30058,0x828646bc8e7c481b04984ba37690c25330b176fa401a0265386aec81eed7ffdb,0.0,23.719246000000567,23.716514129191637,2.9167791418731213,26.63329327106476,1085.9127847516793,4328.647620247415,5414.560404999094,2021-07-20,789465.1616201387,WETH-USDT-500
29,-0.0,29.876900509386758,-11995227.586718,11941476.923622,-11993891.66779924,11993957.680180069,29.89184643260306,11941476.923622,11993984.596706005,0x33b7f9d7257ba310743764d1a5011e299b6abc3c,-201380,-201370,1626840033,12867541,0,2021-07-21 04:00:33,Mint,Burn,0xf9ec30a025c1e2e267f5704090c9f0752e256a8d0e014399289e1ec3122abbc4,0x7c1bb8443196075e7cfb0c7928610a46ef4d219947c6f45b9524645e35bb86b5,0.014945923216302504,0.0,26.91652593575418,66.01238082908094,92.92890676483512,1112.8293106874335,4394.660001076496,5507.489311763929,2021-07-21,829411.5260017351,WETH-USDT-500
30,-15868.660348308556,15378.685575726577,-0.0,934151.900341,-30233557.765585076,30234095.868632905,15378.685575726577,934619.209946,30234563.130331676,0x9921dec60de34a2769e1bfcce1de03081b869a6f,-200790,-200780,1626862303,12869173,0,2021-07-21 10:11:43,Mint,Burn,0x42671a4b944fc57733ef47dd1ef65c4498505432491a4ddd5056acea9a11e3b6,0x1478cc4b64f271004e30dee6f090d2df42d5c13cd610dbb2cb64b136555bcfe5,0.0,467.30960500007495,467.26169877126813,538.1030478291214,1005.3647466003895,1580.0910094587016,4932.763048905617,6512.854058364319,2021-07-21,829411.5260017351,WETH-USDT-500
31,-8747.799824436153,8722.07365658441,-0.0,50137.978174,-17075682.612649295,17075587.892539117,8722.07365658441,50163.059704,17075612.966422677,0x3777db4f0f3e1b9c294f74112407ebc0e4ac7462,-200570,-200560,1626896077,12871688,0,2021-07-21 19:34:37,Mint,Burn,0x0eb251b24f89a7d297617300854e564502fc24f3c18219d0ad922f8ff0a1990d,0x461e6170ec228292e968cdf6ef99632b4004695506629f76ed9fc49acf76dce9,0.0,25.081529999995837,25.073883559554815,-94.72011017799377,-69.64622661843896,1605.1648930182564,4838.042938727624,6443.20783174588,2021-07-21,829411.5260017351,WETH-USDT-500
