,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
11,-3550966.8818439012,3538790.475548934,-4731.4742695551295,4736.959878351431,-14058887.432809807,14058880.57124851,3538790.475548934,4736.976384696856,14058917.219420373,0xf34c8584627c879173cb6ef370aae2a2679440c4,-77100,-77040,1625331864,12755832,0,2021-07-03 17:04:24,Mint,Burn,0xfa60eed2bcef32359ff03a854a01b56a46cabece52ef0a0ffff7290ebcb6c68a,0xb4233161a27bc0e6f81fc98d8aa47ddfb9bf00352399a2134f33c3b18d0d86b8,0.0,0.016506345425113977,36.64817186258733,-6.861561296507716,29.786610566079617,2027.8055599976797,26.327628636267036,2054.1331886339467,2021-07-03,2473107.661647401,DAI-WETH-3000
12,-6617927.492864268,6663150.374845954,-10194.20719140785,10173.830695523207,-29270961.33320703,29270948.018192306,6663286.451722528,10173.830695523207,29271084.203788884,0xb5ef093a5bcf5ac0382db258d6701394fa7bee4d,-77100,-77040,1625373988,12759005,0,2021-07-04 04:46:28,Mint,Burn,0x0499e19482ccd499f96e07c508dc0333f5bc081aaad790dce87e8fff7e3e85c1,0x6e56894805d50440797a39d6bb41a12549fad527ecfbc7827946269d946236f7,136.07687657419592,0.0,136.18559657782316,-13.315014723688364,122.8705818541348,2163.991156575503,13.012613912578672,2177.0037704880815,2021-07-04,2511882.865244158,DAI-WETH-3000
13,-4597308.835240876,4614924.500244014,-7527.204119233175,7519.2663477915285,-21329891.96519457,21329879.328856386,4614977.506257063,7519.2663477915285,21329932.37486884,0x305fa99fd37db1680ab597ec4c1c57e84f387fdb,-77100,-77040,1625497394,12768179,0,2021-07-05 15:03:14,Mint,Burn,0x6ac0a18834a9196f69ac08cdd4d8039bd03013410fa0fd7c313147de63fa0ddc,0x060cd7871fdce55fcc712d5f9de25fddfe14ddfad18c6bd16cfe9e2d592484a9,53.00601304881275,0.0,53.046012453734875,-12.63633818551898,40.409674268215895,2217.0371690292377,0.37627572705969214,2217.4134447562974,2021-07-05,2535305.815503013,DAI-WETH-3000
14,-8228009.723947267,8130720.6733276,-2853.1813977807346,2895.385348737733,-14808955.583996944,14808844.561002756,8130720.6733276,2895.5123415690978,14809137.195039812,0xa7ae1f1880262c3078134afcf1144485daf8e59d,-77460,-77400,1625618661,12777202,0,2021-07-07 00:44:21,Mint,Burn,0x43f0ef7e187f81fe3d3a9d25820d7a4b318d08a04577c0a10e861561c7f28fd0,0x990a9b866ca878231a0083dfa41518510bc8daf11263f352624fb4c93ef1df79,0.0,0.12699283136498707,292.6340370569378,-111.02299418859184,181.61104286834598,2509.6712060861755,-110.64671846153215,2399.0244876246434,2021-07-07,2613218.130869266,DAI-WETH-3000
15,-7754324.5325612,7770389.753061143,-938.4499639301724,931.5320786792124,-9939400.377102971,9939412.872663729,7770438.093744693,931.5320786792124,9939461.249521803,0x3eb381f56cf761a091e2c939eb1d4569f0eb3a16,-77520,-77460,1625621880,12777425,0,2021-07-07 01:38:00,Mint,Burn,0x899a653fb1e8bfb5e59a66aab75e19d74bd95e1574dc52042c9248e7281a0955,0x5bb8e294cee2da28c65815a414e1109c823d7b26b14bea7b6b910914c6f15a1f,48.340683550573885,0.0,48.376858074218035,12.495560757815838,60.87241883203387,2558.0480641603936,-98.15115770371631,2459.8969064566772,2021-07-07,2613218.130869266,DAI-WETH-3000
16,-7406921.195599063,7484809.316935409,-8596.2322707261,8562.990879241519,-27545316.75671924,27545397.601417407,7485043.684401818,8562.990879241519,27545632.14617763,0xb36e3e5f289e70e3ae84069a681f5d5a63ad482c,-77640,-77580,1625674776,12781353,0,2021-07-07 16:19:36,Mint,Burn,0x31dc56d4c180cec6b973bf82ee1cbfb88ec93a631361859c96b38834876a1fa6,0x30b707a5b7325cde9e7a7b53967d051c1b42bb69dbfe195d6aa53954efb5380e,234.36746640875936,0.0,234.54476022347808,80.84469816833735,315.3894583918154,2792.5928243838716,-17.306459535378963,2775.2863648484927,2021-07-07,2613218.130869266,DAI-WETH-3000
17,-5145891.85639312,5044153.441070949,-6259.819224832405,6303.5039662324925,-19729601.856489792,19729535.079302605,5044153.441070949,6303.635414802403,19729841.2392276,0x999632822d93d509d990f03c3981ee3758d77e5f,-77580,-77520,1625698748,12783145,0,2021-07-07 22:59:08,Mint,Burn,0xa0bb20fcd77357b280278a549df723e1f2e4f8d287dd513edcc557f7d6b5c9c8,0x35c76ac581f7ed936a824c6e30aab0c94c7f48693b0a8e0c8b390de0c6a9ed94,0.0,0.13144856991038978,306.15992499515414,-66.77718718722463,239.38273780792952,3098.7527493790258,-84.08364672260359,3014.669102656422,2021-07-07,2613218.130869266,DAI-WETH-3000
18,-1802724.8795353973,1712065.275178744,-1163.9495181312195,1204.51262754939,-4411247.013503725,4411379.671262887,1712065.275178744,1204.6346830441287,4411653.0694471765,0xdba20ce5dc637b48313162c13063497c9b3bfb04,-77160,-77100,1625717042,12784484,0,2021-07-08 04:04:02,Mint,Burn,0x137e1ff8719c5027683976330afe768be66110d5405198ea6953eb32d62312b8,0x9d416c684a55fc096d1020d915a38b4181990373edacfaaad2f391e11f13d682,0.0,0.12205549473878818,273.39818428922445,132.65775916259736,406.0559434518218,3372.15093366825,48.57411243999377,3420.725046108244,2021-07-08,2632980.770744142,DAI-WETH-3000
19,-8672943.004476577,8609809.648564463,-7335.333793075306,7365.87911080751,-23836848.063149836,23836787.939998936,8609809.648564463,7365.971022495772,23836977.865557462,0x805fa7add258672567c84bc759ab4d1d62673d93,-76380,-76320,1625794997,12790322,0,2021-07-09 01:43:17,Mint,Burn,0x314f9536a51a8c2029aba2cd48cef38189215104ff14ae9dfccdf97060fbb298,0x21d99e656f13ab3af53dd0322b05808ce07a6baef1aea382ffcaba392f4b8158,0.0,0.09191168826146168,189.92555852606893,-60.123150900006294,129.80240762606263,3562.076492194319,-11.549038460012525,3550.5274537343066,2021-07-09,2667500.1314899027,DAI-WETH-3000
20,-6050385.1160672875,5949767.980191734,-7345.835084139599,7394.539234970788,-21233777.371468555,21233727.624163397,5949767.980191734,7394.6857870796075,21234030.45168988,0x305fa99fd37db1680ab597ec4c1c57e84f387fdb,-76380,-76320,1625795225,12790344,0,2021-07-09 01:47:05,Mint,Burn,0x78fcbf8f66753f59996927775dd1b62d4b43379f666e157f35d78f84f4acd449,0x78687da0cd57d146f2f7c1fdee61b8ac6dff88965e2ec58f7f1313eb828b9a85,0.0,0.1465521088193782,302.8275264836848,-49.747305158525705,253.08022132515907,3864.904018678004,-61.29634361853823,3803.6076750594657,2021-07-09,2667500.1314899027,DAI-WETH-3000
21,-3957632.3205779293,4005559.953169843,-13260.503473035515,13238.23667097224,-32521074.152845547,32521078.05534459,4005704.1687142523,13238.23667097224,32521222.37525727,0xb5db461d7c2bfe69e70a3420b24309252e018b60,-76800,-76740,1625867081,12795657,0,2021-07-09 21:44:41,Mint,Burn,0xd7bd88156d54bff31b392cf6509fbde3f22d6193ab8060e3c50bbb270337703a,0xd759f1b995f7fc863e5a04f2e4e19125ad5adca292072e5207bbd01c81045c5b,144.2155444091186,0.0,144.31991267949343,3.9024990424513817,148.2224117219448,4009.2239313574973,-57.39384457608685,3951.8300867814105,2021-07-09,2667500.1314899027,DAI-WETH-3000
22,-9124537.15296192,9183679.829537813,-1044.0323448162844,1014.0928979981359,-11196478.201246038,11196436.037373714,9183857.791453287,1014.0928979981359,11196614.127810253,0x174fcf92df1c43b43ce67e1183a37b2310f1dde1,-75900,-75840,1626184767,12819194,0,2021-07-13 13:59:27,Mint,Burn,0x1ed4e47b421f94782d21591a1d3070a65b39d8cda81ea255844e5187c26b1069,0xb772c1ea5a5290ca003e0dfc7a010432073cf7ea5710c362f27eedef5c2a0c94,177.96191547438502,0.0,178.0904365386814,-42.16387232393026,135.92656421475112,4187.314367896179,-99.55771690001711,4087.7566509961616,2021-07-13,2802944.6636640676,DAI-WETH-3000
23,-6124086.017988537,6219923.465415354,-4222.381186413393,4173.751954591445,-14464929.229083719,14464830.112850077,6220211.842890059,4173.751954591445,14465118.707101636,0x999632822d93d509d990f03c3981ee3758d77e5f,-75900,-75840,1626570258,12847590,0,2021-07-18 01:04:18,Mint,Burn,0xda89bd7a9703d6cdbef0f858896b871c8d3544d5f099c5da23843bd49555dc7a,0x283f4d28e636dc148ac55ec4260aab3b8aaa953a2550c9c7d00c069018909496,288.37747470475733,0.0,288.5942515581846,-99.11623364128172,189.4780179169029,4475.908619454363,-198.67395054129884,4277.2346689130645,2021-07-18,2887056.2323449966,DAI-WETH-3000
24,-880232.5220081923,903729.6064164275,-14878.748242200332,14866.72511445425,-30001214.547647066,30001959.904019877,903800.3097797422,14866.72511445425,30002030.71067788,0x54cc718877429c21a8cdaaf3cdcece4bb1ece071,-75840,-75780,1626905780,12872426,0,2021-07-21 22:16:20,Mint,Burn,0xe7520f8cda8c821e751073649254db88c4b7867cb0f942e83217f67a2c0ed91d,0x46f53fba34ee35d002ae6763eaacd9dda8c3380761b2a3acbbfae63039fc7b75,70.70336331462022,0.0,70.80665800347924,745.3563728109002,816.1630308143795,4546.715277457843,546.6824222696014,5093.397699727444,2021-07-21,2911026.3400451937,DAI-WETH-3000
25,-880232.5220081923,903729.6064164275,-14878.748242200332,14866.72511445425,-30001214.547647066,30001959.904019877,903800.3097797422,14866.72511445425,30002030.71067788,0x54cc718877429c21a8cdaaf3cdcece4bb1ece071,-75840,-75780,1626905780,12872426,0,2021-07-21 22:16:20,Mint,Burn,0xe7520f8cda8c821e751073649254db88c4b7867cb0f942e83217f67a2c0ed91d,0x46f53fba34ee35d002ae6763eaacd9dda8c3380761b2a3acbbfae63039fc7b75,70.70336331462022,0.0,70.80665800347924,745.3563728109002,816.1630308143795,4617.521935461322,1292.0387950805016,5909.560730541823,2021-07-21,2911026.3400451937,DAI-WETH-3000
26,-6645614.940060685,6679596.527348004,-3626.56874560724,3609.840440661778,-14026553.853137393,14026532.971492527,6679698.778864415,3609.840440661778,14026635.287735768,0x174fcf92df1c43b43ce67e1183a37b2310f1dde1,-76200,-76140,1626969478,12877154,0,2021-07-22 15:57:58,Mint,Burn,0xe189297d8e86965d2ef53f76d07672fdc8b85a4bb074badca824dc93307d9a60,0x1671a35e770afd0a84859d0ebd5c62511849638df705c03a05712b0e4a4e7250,102.25151641108096,0.0,102.31624324060977,-20.881644865497947,81.43459837511182,4719.838178701932,1271.1571502150036,5990.995328916935,2021-07-22,2933473.4786560773,DAI-WETH-3000
27,-10539279.70342588,10498148.927611163,-153.96348282501165,171.7618402722692,-10905150.93173152,10905147.804457001,10498148.927611163,171.81539601182968,10905271.673389107,0xf431b970204ceca4b9e169732a8d3222f78b14f1,-77460,-77400,1627287147,12900696,0,2021-07-26 08:12:27,Mint,Burn,0x741df1af1bc7b07c436fe91c8bb7db5dc66d69a7dacef7c9a6fe494cdb0fda85,0x0f6e5e1a547d385128f5d15798aed615aad54a6d4a305b166a54d269feae431f,0.0,0.053555739560465554,123.86893210560083,-3.1272745188325644,120.74165758676827,4843.707110807532,1268.029875696171,6111.7369865037035,2021-07-26,2992184.5745559903,DAI-WETH-3000
28,-10310031.00881643,10287156.937056554,-10868.824053249205,10878.702997707129,-35517930.729774654,35517935.94917687,10287156.937056554,10878.732723718536,35518004.866093546,0xdba20ce5dc637b48313162c13063497c9b3bfb04,-77520,-77460,1627287905,12900752,0,2021-07-26 08:25:05,Mint,Burn,0x96aed2b72d13b154922dcd9a6e49b688da4784134da544ce5833197c298f436d,0x46b20a9358855ffc9e7d057168b109ace59967a45a38b3f4237cbaeb534cb549,0.0,0.02972601140754705,68.91691667586565,5.219402216374874,74.13631889224052,4912.624027483398,1273.249277912546,6185.873305395944,2021-07-26,2992184.5745559903,DAI-WETH-3000
29,-4247301.298722564,4320453.963493105,-14215.435568677298,14183.427386121524,-36804233.498614274,36804152.07751644,4320674.081842465,14183.427386121524,36804372.38939328,0x2a9321fd65256d9e3d52c659cd7c9dee252cbd33,-77400,-77340,1627396451,12908614,0,2021-07-27 14:34:11,Mint,Burn,0xd9a39f30181504987954f30d6c989506ab0f4f58be43c03063e2eaa54476903d,0x42f0963a0d0aef937c48823264bee319bde85a8445a85bfb091281c360a8677c,220.1183493603021,0.0,220.31187684088945,-81.42109783738852,138.89077900350094,5132.935904324288,1191.8281800751574,6324.764084399445,2021-07-27,3069848.081595552,DAI-WETH-3000
30,-460428.5017857672,598154.7181679104,-16549.98684655808,16497.773139503523,-44223581.840819344,44224344.58815423,598569.1400828015,16497.773139503523,44224760.03342244,0x80a70c00a1a77438bc5fbaea841d474582bc0848,-78840,-78780,1627917527,12946690,0,2021-08-02 15:18:47,Mint,Burn,0x2111514c978838ead8bc81b906a9db049a7544556b5daaa38d6945105a4be66c,0xfdce602002a650958a116637eb34de8ef8c6c2016d2554e9fc334dde16206b39,414.421914891107,0.0,415.44526821374893,762.747334882617,1178.192603096366,5548.3811725380365,1954.5755149577744,7502.956687495811,2021-08-02,3223534.6956732906,DAI-WETH-3000
31,-9610028.499072082,9453631.297642406,-1147.437376024298,1207.5371543899505,-12605324.602206258,12605280.152023934,9453631.297642406,1207.7179962506295,12605751.001916766,0xafdc6373e653fcbd4583f41e2a5742cfcb5effc7,-78660,-78600,1627934073,12947927,0,2021-08-02 19:54:33,Mint,Burn,0x82cfa8c96af3a852fc5e0a0cd951f107fde63db50ae425336ced092c232c6eb2,0x4b109c01863467048260137f9ce2a9d2c2bbcc581706dff55e9c0b42d6a55ba9,0.0,0.1808418606790383,470.8498928323388,-44.450182324275374,426.39971050806344,6019.231065370375,1910.125332633499,7929.356398003874,2021-08-02,3223534.6956732906,DAI-WETH-3000
32,-10943893.524684954,10984402.24590186,-4913.5932890182285,4897.81124996625,-23538923.72379795,23551288.447857384,10984524.13774103,4897.81124996625,23551410.50091626,0x061979019711fd0c9ef93510a996f770a9fc7b60,-78540,-78480,1627957751,12949697,0,2021-08-03 02:29:11,Mint,Burn,0x3c0c06d63e8305e5b60acd2ae3c751d61837abc8f9d5068bebb57234f0d08a43,0xb415d65a7cd9acb4b07c8a750b3b487e9fe394dcc1ae713fba9c53f091bc851f,121.89183916896582,0.0,122.05305887758732,12364.724059432745,12486.777118310332,6141.284124247963,14274.849392066244,20416.133516314207,2021-08-03,3256484.441314291,DAI-WETH-3000
33,-10219636.470614778,10239467.128881142,-3535.841629112136,3527.8360323404795,-18998659.10574168,18998646.227049172,10239526.799868904,3527.8360323404795,18998705.94426767,0x6670cafd21a1917b444a0010147f17f52f73f7d6,-78180,-78120,1627981980,12951426,0,2021-08-03 09:13:00,Mint,Burn,0x54d2d9a8ed71cfdfd97d71d48d355a738812289fd740c7dd676eb7440dbe60d9,0xba0f0879b638797dab173e051f421f1d88bffba15bae22c43b2260620a54c6f6,59.67098776251078,0.0,59.71721849963069,-12.878692507743835,46.838525991886854,6201.001342747593,14261.9706995585,20462.972042306093,2021-08-03,3256484.441314291,DAI-WETH-3000
34,-7963973.635243306,8039875.307516453,-5216.530285354386,5188.496341074832,-22094949.404004037,22092836.73022575,8040103.697703835,5188.496341074832,22093065.172173508,0x3d4f9c68d6db286a901d43ccf912c1d8b79e227a,-79080,-79020,1628108050,12960743,0,2021-08-04 20:14:10,Mint,Burn,0x25090dbbbbbfbd5bb94ab116932e41726b2547ca9bff791c8fc2948045990f3c,0x0afbbf65d3d6c58be26cea2bb2a08938c31245e9fdc2bdac445430ab518914f1,228.39018738176674,0.0,228.44194775819778,-2112.6737782880664,-1884.2318305298686,6429.443290505791,12149.296921270434,18578.740211776225,2021-08-04,3296261.5250503034,DAI-WETH-3000
35,-9086954.25866997,8955493.400739178,-4800.187419637223,4848.438505134997,-22173155.360552985,22171529.70302956,8955493.400739178,4848.583693957959,22171925.38346629,0xdebe12d7e02401510358adee7626a2bd5efa6e79,-79140,-79080,1628123922,12961872,0,2021-08-05 00:38:42,Mint,Burn,0x1193bb4476266172310738fc57a5c557c44265783f3f93f1191fe328cbbaa6f4,0x50435d0846d157b33abd78e4b932aee6523fce43b102274c7436327ab8ec1aee,0.0,0.14518882296215452,395.68043672665954,-1625.6575234234333,-1229.9770866967738,6825.123727232451,10523.639397847,17348.76312507945,2021-08-05,3387658.113029202,DAI-WETH-3000
